algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,s5_115,5,10,4,59041,7,167
dfa/dynamicTTT,s5_116,5,10,1,69851,8,180
dfa/TTT,s5_116,5,10,4,70126,8,163
dfa/dynamicTTT,s5_117,5,10,1,81763,9,207
dfa/TTT,s5_117,5,10,4,82055,9,211
dfa/dynamicTTT,s5_118,5,10,1,19285,1,38
dfa/TTT,s5_118,5,10,4,19371,1,37
dfa/dynamicTTT,s5_119,5,10,1,24624,2,49
dfa/TTT,s5_119,5,10,4,24712,2,49
dfa/dynamicTTT,s5_120,5,10,1,30312,3,68
dfa/TTT,s5_120,5,10,4,31047,3,65
dfa/dynamicTTT,s5_121,5,10,1,37753,4,88
dfa/TTT,s5_121,5,10,4,38542,4,80
dfa/dynamicTTT,s5_122,5,10,1,44973,5,97
dfa/TTT,s5_122,5,10,4,45288,5,104
dfa/dynamicTTT,s5_123,5,10,1,53908,6,118
dfa/TTT,s5_123,5,10,4,54243,6,125
dfa/dynamicTTT,s5_124,5,10,1,64257,7,146
dfa/TTT,s5_124,5,10,4,64612,7,156
dfa/dynamicTTT,s5_125,5,10,1,75152,8,173
dfa/TTT,s5_125,5,10,4,75477,8,183
dfa/dynamicTTT,s5_126,5,10,1,88452,9,207
dfa/TTT,s5_126,5,10,4,88796,9,235
dfa/dynamicTTT,s5_127,5,10,1,18187,1,37
dfa/TTT,s5_127,5,10,4,18445,1,35
dfa/dynamicTTT,s5_128,5,10,1,23172,2,54
dfa/TTT,s5_128,5,10,4,23465,2,48
dfa/dynamicTTT,s5_129,5,10,1,28308,3,88
dfa/TTT,s5_129,5,10,4,28817,3,61
dfa/dynamicTTT,s5_130,5,10,1,34710,4,81
dfa/TTT,s5_130,5,10,4,35258,4,74
dfa/dynamicTTT,s5_131,5,10,1,42026,5,94
dfa/TTT,s5_131,5,10,4,42572,5,101
dfa/dynamicTTT,s5_132,5,10,1,50449,6,113
dfa/TTT,s5_132,5,10,4,51029,6,128
dfa/dynamicTTT,s5_133,5,10,1,59707,7,145
dfa/TTT,s5_133,5,10,4,60320,7,147
dfa/dynamicTTT,s5_134,5,10,1,70224,8,195
dfa/TTT,s5_134,5,10,4,70826,8,178
dfa/dynamicTTT,s5_135,5,10,1,82290,9,197
dfa/TTT,s5_135,5,10,4,82921,9,209
dfa/dynamicTTT,s5_136,5,10,1,18688,1,38
dfa/TTT,s5_136,5,10,4,18921,1,37
dfa/dynamicTTT,s5_137,5,10,1,23765,2,49
dfa/TTT,s5_137,5,10,4,23996,2,49
dfa/dynamicTTT,s5_138,5,10,1,26861,3,60
dfa/TTT,s5_138,5,10,4,26931,3,63
dfa/dynamicTTT,s5_139,5,10,1,33502,4,80
dfa/TTT,s5_139,5,10,4,33577,4,72
dfa/dynamicTTT,s5_140,5,10,1,40839,5,90
dfa/TTT,s5_140,5,10,4,40892,5,109
dfa/dynamicTTT,s5_141,5,10,1,49161,6,113
dfa/TTT,s5_141,5,10,4,49218,6,114
dfa/dynamicTTT,s5_142,5,10,1,58583,7,149
dfa/TTT,s5_142,5,10,4,58639,7,163
dfa/dynamicTTT,s5_143,5,10,1,68871,8,202
dfa/TTT,s5_143,5,10,4,68926,8,169
dfa/dynamicTTT,s5_144,5,10,1,80717,9,224
dfa/TTT,s5_144,5,10,4,80769,9,204
dfa/dynamicTTT,s5_145,5,10,1,18783,1,48
dfa/TTT,s5_145,5,10,4,18960,1,52
dfa/dynamicTTT,s5_146,5,10,1,24172,2,62
dfa/TTT,s5_146,5,10,4,24458,2,54
dfa/dynamicTTT,s5_147,5,10,1,30579,3,65
dfa/TTT,s5_147,5,10,4,30774,3,67
dfa/dynamicTTT,s5_148,5,10,1,34058,4,113
dfa/TTT,s5_148,5,10,4,34236,4,91
dfa/dynamicTTT,s5_149,5,10,1,41758,5,113
dfa/TTT,s5_149,5,10,4,41951,5,97
dfa/dynamicTTT,s5_150,5,10,1,50506,6,123
dfa/TTT,s5_150,5,10,4,50694,6,117
dfa/dynamicTTT,s5_151,5,10,1,59852,7,138
dfa/TTT,s5_151,5,10,4,60050,7,142
dfa/dynamicTTT,s5_152,5,10,1,70293,8,176
dfa/TTT,s5_152,5,10,4,70501,8,166
dfa/dynamicTTT,s5_153,5,10,1,82233,9,202
dfa/TTT,s5_153,5,10,4,82448,9,192
dfa/dynamicTTT,s5_154,5,10,1,17145,1,35
dfa/TTT,s5_154,5,10,4,17706,1,35
dfa/dynamicTTT,s5_155,5,10,1,20821,2,45
dfa/TTT,s5_155,5,10,4,21220,2,43
dfa/dynamicTTT,s5_156,5,10,1,26535,3,58
dfa/TTT,s5_156,5,10,4,26601,3,58
dfa/dynamicTTT,s5_157,5,10,1,34254,4,87
dfa/TTT,s5_157,5,10,4,35882,4,80
dfa/dynamicTTT,s5_158,5,10,1,41730,5,93
dfa/TTT,s5_158,5,10,4,43524,5,104
dfa/dynamicTTT,s5_159,5,10,1,50554,6,131
dfa/TTT,s5_159,5,10,4,52964,6,148
dfa/dynamicTTT,s5_160,5,10,1,60187,7,162
dfa/TTT,s5_160,5,10,4,63491,7,159
dfa/dynamicTTT,s5_161,5,10,1,71654,8,188
dfa/TTT,s5_161,5,10,4,75272,8,187
dfa/dynamicTTT,s5_162,5,10,1,84020,9,199
dfa/TTT,s5_162,5,10,4,88023,9,229
dfa/dynamicTTT,s5_163,5,10,1,23820,1,52
dfa/TTT,s5_163,5,10,4,23890,1,52
dfa/dynamicTTT,s5_164,5,10,1,30784,2,69
dfa/TTT,s5_164,5,10,4,30863,2,69
dfa/dynamicTTT,s5_165,5,10,1,38282,3,83
dfa/TTT,s5_165,5,10,4,35845,3,71
dfa/dynamicTTT,s5_166,5,10,1,39754,4,83
dfa/TTT,s5_166,5,10,4,46201,4,90
dfa/dynamicTTT,s5_167,5,10,1,48129,5,106
dfa/TTT,s5_167,5,10,4,48825,5,119
dfa/dynamicTTT,s5_168,5,10,1,57542,6,136
dfa/TTT,s5_168,5,10,4,58279,6,121
dfa/dynamicTTT,s5_169,5,10,1,68107,7,153
dfa/TTT,s5_169,5,10,4,68841,7,146
dfa/dynamicTTT,s5_170,5,10,1,80675,8,181
dfa/TTT,s5_170,5,10,4,81446,8,184
dfa/dynamicTTT,s5_171,5,10,1,93425,9,207
dfa/TTT,s5_171,5,10,4,94237,9,210
dfa/dynamicTTT,s5_172,5,10,1,18567,1,37
dfa/TTT,s5_172,5,10,4,19099,1,38
dfa/dynamicTTT,s5_173,5,10,1,23701,2,48
dfa/TTT,s5_173,5,10,4,24141,2,49
dfa/dynamicTTT,s5_174,5,10,1,29994,3,63
dfa/TTT,s5_174,5,10,4,30136,3,64
dfa/dynamicTTT,s5_175,5,10,1,37242,4,84
dfa/TTT,s5_175,5,10,4,37356,4,81
dfa/dynamicTTT,s5_176,5,10,1,45121,5,100
dfa/TTT,s5_176,5,10,4,45240,5,102
dfa/dynamicTTT,s5_177,5,10,1,54362,6,131
dfa/TTT,s5_177,5,10,4,54486,6,124
dfa/dynamicTTT,s5_178,5,10,1,65027,7,149
dfa/TTT,s5_178,5,10,4,65155,7,152
dfa/dynamicTTT,s5_179,5,10,1,76622,8,177
dfa/TTT,s5_179,5,10,4,76754,8,182
dfa/dynamicTTT,s5_180,5,10,1,88923,9,210
dfa/TTT,s5_180,5,10,4,89061,9,208
