algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,116,50,10,1,1786677,8,2672
dfa/TTT,116,50,10,49,1833149,8,2493
dfa/dynamicTTT,117,50,10,1,2078817,9,3033
dfa/TTT,117,50,10,48,2130118,9,3273
dfa/dynamicTTT,118,50,10,1,426172,1,599
dfa/TTT,118,50,10,47,451633,1,601
dfa/dynamicTTT,119,50,10,1,539594,2,797
dfa/TTT,119,50,10,49,563678,2,818
dfa/dynamicTTT,120,50,10,1,669404,3,1033
dfa/TTT,120,50,10,46,707305,3,1025
dfa/dynamicTTT,121,50,10,1,839629,4,1284
dfa/TTT,121,50,10,48,875888,4,1281
dfa/dynamicTTT,122,50,10,1,1022246,5,1590
dfa/TTT,122,50,10,49,1050576,5,1547
dfa/dynamicTTT,123,50,10,1,1233412,6,1893
dfa/TTT,123,50,10,49,1234841,6,1858
dfa/dynamicTTT,124,50,10,1,1454954,7,2284
dfa/TTT,124,50,10,49,1473852,7,2281
dfa/dynamicTTT,125,50,10,1,1696326,8,2829
dfa/TTT,125,50,10,45,1730429,8,2874
dfa/dynamicTTT,126,50,10,1,1996389,9,3352
dfa/TTT,126,50,10,46,2006480,9,3132
dfa/dynamicTTT,127,50,10,1,465128,1,646
dfa/TTT,127,50,10,49,494257,1,640
dfa/dynamicTTT,128,50,10,1,608848,2,844
dfa/TTT,128,50,10,49,648751,2,874
dfa/dynamicTTT,129,50,10,1,709192,3,1108
dfa/TTT,129,50,10,49,744155,3,1082
dfa/dynamicTTT,130,50,10,1,883689,4,1311
dfa/TTT,130,50,10,47,898449,4,1286
dfa/dynamicTTT,131,50,10,1,1073232,5,1553
dfa/TTT,131,50,10,48,1106041,5,1539
dfa/dynamicTTT,132,50,10,1,1284457,6,1856
dfa/TTT,132,50,10,48,1345184,6,1880
dfa/dynamicTTT,133,50,10,1,1533956,7,2136
dfa/TTT,133,50,10,48,1562232,7,2290
dfa/dynamicTTT,134,50,10,1,1781545,8,2490
dfa/TTT,134,50,10,47,1871553,8,2567
dfa/dynamicTTT,135,50,10,1,2064242,9,2852
dfa/TTT,135,50,10,47,2126779,9,2965
dfa/dynamicTTT,136,50,10,1,432262,1,585
dfa/TTT,136,50,10,49,452714,1,561
dfa/dynamicTTT,137,50,10,1,559123,2,719
dfa/TTT,137,50,10,49,563463,2,731
dfa/dynamicTTT,138,50,10,1,690097,3,898
dfa/TTT,138,50,10,48,715146,3,893
dfa/dynamicTTT,139,50,10,1,845130,4,1108
dfa/TTT,139,50,10,48,851860,4,1100
dfa/dynamicTTT,140,50,10,1,1019421,5,1341
dfa/TTT,140,50,10,49,1034927,5,1297
dfa/dynamicTTT,141,50,10,1,1240175,6,1587
dfa/TTT,141,50,10,49,1240883,6,1543
dfa/dynamicTTT,142,50,10,1,1474392,7,1985
dfa/TTT,142,50,10,49,1482555,7,1938
dfa/dynamicTTT,143,50,10,1,1738764,8,2411
dfa/TTT,143,50,10,49,1747688,8,2307
dfa/dynamicTTT,144,50,10,1,2039982,9,2820
