algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,115,50,10,49,351382,9,415
dfa/dynamicTTT,116,50,10,1,319596,1,378
dfa/TTT,116,50,10,46,342379,1,397
dfa/dynamicTTT,117,50,10,2,321308,2,400
dfa/TTT,117,50,10,47,339318,2,396
dfa/dynamicTTT,118,50,10,3,322206,3,387
dfa/TTT,118,50,10,47,339344,3,397
dfa/dynamicTTT,119,50,10,3,322242,4,375
dfa/TTT,119,50,10,47,339399,4,399
dfa/dynamicTTT,120,50,10,3,322274,5,381
dfa/TTT,120,50,10,47,339510,5,406
dfa/dynamicTTT,121,50,10,4,322501,6,392
dfa/TTT,121,50,10,47,337078,6,394
dfa/dynamicTTT,122,50,10,4,322485,7,401
dfa/TTT,122,50,10,47,337000,7,408
dfa/dynamicTTT,123,50,10,4,322531,8,408
dfa/TTT,123,50,10,47,336926,8,413
dfa/dynamicTTT,124,50,10,4,322529,9,393
dfa/TTT,124,50,10,47,336806,9,410
dfa/dynamicTTT,125,50,10,1,338237,1,459
dfa/TTT,125,50,10,48,366251,1,459
dfa/dynamicTTT,126,50,10,1,338153,2,454
dfa/TTT,126,50,10,48,366523,2,449
dfa/dynamicTTT,127,50,10,1,338218,3,430
dfa/TTT,127,50,10,48,366460,3,449
dfa/dynamicTTT,128,50,10,1,338198,4,438
dfa/TTT,128,50,10,48,366431,4,445
dfa/dynamicTTT,129,50,10,1,338178,5,430
dfa/TTT,129,50,10,48,366409,5,459
dfa/dynamicTTT,130,50,10,1,338357,6,425
dfa/TTT,130,50,10,48,366572,6,453
dfa/dynamicTTT,131,50,10,1,338198,7,424
dfa/TTT,131,50,10,48,366296,7,456
dfa/dynamicTTT,132,50,10,1,338205,8,465
dfa/TTT,132,50,10,48,366218,8,468
dfa/dynamicTTT,133,50,10,1,338402,9,465
dfa/TTT,133,50,10,48,366561,9,457
dfa/dynamicTTT,134,50,10,2,320056,1,408
dfa/TTT,134,50,10,46,349865,1,446
dfa/dynamicTTT,135,50,10,2,318898,2,430
dfa/TTT,135,50,10,46,351406,2,450
dfa/dynamicTTT,136,50,10,2,318826,3,454
dfa/TTT,136,50,10,46,351302,3,456
dfa/dynamicTTT,137,50,10,2,318856,4,430
dfa/TTT,137,50,10,46,351356,4,438
dfa/dynamicTTT,138,50,10,2,319215,5,427
dfa/TTT,138,50,10,46,351592,5,479
dfa/dynamicTTT,139,50,10,2,318805,6,412
dfa/TTT,139,50,10,46,351157,6,460
dfa/dynamicTTT,140,50,10,3,321142,7,443
dfa/TTT,140,50,10,46,348197,7,435
dfa/dynamicTTT,141,50,10,3,321355,8,422
dfa/TTT,141,50,10,46,348435,8,444
dfa/dynamicTTT,142,50,10,3,321407,9,413
dfa/TTT,142,50,10,46,348528,9,455
dfa/dynamicTTT,143,50,10,1,342173,1,434
dfa/TTT,143,50,10,49,369123,1,460
dfa/dynamicTTT,144,50,10,1,341959,2,443
dfa/TTT,144,50,10,49,369014,2,455
dfa/dynamicTTT,145,50,10,1,341939,3,464
dfa/TTT,145,50,10,49,368937,3,465
dfa/dynamicTTT,146,50,10,1,335211,4,431
dfa/TTT,146,50,10,48,352713,4,458
dfa/dynamicTTT,147,50,10,1,335363,5,437
dfa/TTT,147,50,10,48,352874,5,441
dfa/dynamicTTT,148,50,10,1,335381,6,431
dfa/TTT,148,50,10,48,352963,6,463
dfa/dynamicTTT,149,50,10,1,335389,7,429
dfa/TTT,149,50,10,48,352964,7,443
dfa/dynamicTTT,150,50,10,1,335402,8,440
dfa/TTT,150,50,10,48,353005,8,440
dfa/dynamicTTT,151,50,10,1,335328,9,430
dfa/TTT,151,50,10,48,353026,9,454
dfa/dynamicTTT,152,50,10,2,329086,1,420
dfa/TTT,152,50,10,49,349275,1,461
dfa/dynamicTTT,153,50,10,2,329164,2,415
dfa/TTT,153,50,10,49,349269,2,457
dfa/dynamicTTT,154,50,10,2,329081,3,421
dfa/TTT,154,50,10,49,349143,3,446
dfa/dynamicTTT,155,50,10,3,329937,4,444
dfa/TTT,155,50,10,49,348445,4,439
dfa/dynamicTTT,156,50,10,4,330471,5,423
dfa/TTT,156,50,10,49,348187,5,422
dfa/dynamicTTT,157,50,10,4,330196,6,414
dfa/TTT,157,50,10,49,348009,6,412
dfa/dynamicTTT,158,50,10,5,330875,7,410
dfa/TTT,158,50,10,49,348033,7,415
dfa/dynamicTTT,159,50,10,5,330692,8,409
dfa/TTT,159,50,10,49,347936,8,420
dfa/dynamicTTT,160,50,10,5,330985,9,404
dfa/TTT,160,50,10,49,348220,9,420
dfa/dynamicTTT,161,50,10,1,324986,1,415
dfa/TTT,161,50,10,47,355159,1,412
dfa/dynamicTTT,162,50,10,1,324821,2,396
dfa/TTT,162,50,10,47,355073,2,400
dfa/dynamicTTT,163,50,10,1,324956,3,389
dfa/TTT,163,50,10,47,355227,3,395
dfa/dynamicTTT,164,50,10,2,325528,4,404
dfa/TTT,164,50,10,48,353278,4,416
dfa/dynamicTTT,165,50,10,3,326214,5,388
dfa/TTT,165,50,10,48,357165,5,407
dfa/dynamicTTT,166,50,10,4,330295,6,423
dfa/TTT,166,50,10,48,358945,6,400
dfa/dynamicTTT,167,50,10,5,330653,7,410
dfa/TTT,167,50,10,48,359713,7,388
dfa/dynamicTTT,168,50,10,5,331618,8,389
dfa/TTT,168,50,10,48,359988,8,388
dfa/dynamicTTT,169,50,10,5,331552,9,385
dfa/TTT,169,50,10,48,359865,9,391
dfa/dynamicTTT,170,50,10,2,334045,1,412
dfa/TTT,170,50,10,47,355413,1,385
dfa/dynamicTTT,171,50,10,2,333955,2,426
dfa/TTT,171,50,10,47,355350,2,385
dfa/dynamicTTT,172,50,10,2,334260,3,391
dfa/TTT,172,50,10,47,355421,3,394
dfa/dynamicTTT,173,50,10,3,338059,4,399
dfa/TTT,173,50,10,49,355559,4,434
dfa/dynamicTTT,174,50,10,3,338173,5,384
dfa/TTT,174,50,10,49,355761,5,398
dfa/dynamicTTT,175,50,10,3,338342,6,397
dfa/TTT,175,50,10,49,357194,6,398
dfa/dynamicTTT,176,50,10,4,337951,7,427
dfa/TTT,176,50,10,49,355687,7,405
dfa/dynamicTTT,177,50,10,4,338058,8,396
dfa/TTT,177,50,10,49,355810,8,418
dfa/dynamicTTT,178,50,10,5,338592,9,427
dfa/TTT,178,50,10,49,357272,9,427
