algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,89,50,10,49,201698,2,252
dfa/dynamicTTT,90,50,10,38,144332,3,179
dfa/TTT,90,50,10,47,140658,3,169
dfa/dynamicTTT,91,50,10,43,106627,4,145
dfa/TTT,91,50,10,48,106561,4,122
dfa/dynamicTTT,92,50,10,42,62650,5,71
dfa/TTT,92,50,10,47,65419,5,75
dfa/dynamicTTT,93,50,10,42,45296,6,46
dfa/TTT,93,50,10,47,46058,6,47
dfa/dynamicTTT,94,50,10,42,33251,7,31
dfa/TTT,94,50,10,46,28067,7,29
dfa/dynamicTTT,95,50,10,37,13440,8,14
dfa/TTT,95,50,10,39,13487,8,14
dfa/dynamicTTT,96,50,10,2,61,9,1
dfa/TTT,96,50,10,3,64,9,0
dfa/dynamicTTT,97,50,10,24,260141,1,348
dfa/TTT,97,50,10,49,269318,1,352
dfa/dynamicTTT,98,50,10,32,194990,2,250
dfa/TTT,98,50,10,49,202559,2,290
dfa/dynamicTTT,99,50,10,33,141726,3,179
dfa/TTT,99,50,10,49,152835,3,219
dfa/dynamicTTT,101,50,10,1,252387,1,359
dfa/TTT,101,50,10,49,269776,1,369
dfa/dynamicTTT,102,50,10,19,196325,2,293
dfa/TTT,102,50,10,47,196585,2,250
dfa/dynamicTTT,103,50,10,20,140134,3,174
dfa/TTT,103,50,10,48,142762,3,175
dfa/dynamicTTT,104,50,10,29,97309,4,123
dfa/TTT,104,50,10,48,102013,4,117
dfa/dynamicTTT,105,50,10,28,66446,5,82
dfa/TTT,105,50,10,49,68797,5,86
dfa/dynamicTTT,106,50,10,42,44068,6,46
dfa/TTT,106,50,10,47,44973,6,48
dfa/dynamicTTT,107,50,10,41,29754,7,28
dfa/TTT,107,50,10,44,29270,7,29
dfa/dynamicTTT,108,50,10,39,15265,8,15
dfa/TTT,108,50,10,41,15291,8,15
dfa/dynamicTTT,109,50,10,5,158,9,0
dfa/TTT,109,50,10,5,158,9,0
dfa/dynamicTTT,110,50,10,6,273893,1,388
dfa/TTT,110,50,10,49,293952,1,391
