algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,90,10,10,1,1504,8,1
dfa/TTT,90,10,10,1,1232,8,1
dfa/dynamicTTT,92,10,10,2,33715,1,37
dfa/TTT,92,10,10,8,36245,1,41
dfa/dynamicTTT,93,10,10,2,30837,2,31
dfa/TTT,93,10,10,7,31287,2,30
dfa/dynamicTTT,94,10,10,2,25587,3,27
dfa/dynamicTTT,95,10,10,7,42373,1,45
dfa/TTT,95,10,10,8,42121,1,41
dfa/dynamicTTT,96,10,10,7,38324,2,39
dfa/TTT,96,10,10,7,38067,2,39
dfa/dynamicTTT,97,10,10,6,32322,3,33
dfa/TTT,97,10,10,6,32074,3,30
dfa/dynamicTTT,98,10,10,5,21374,4,23
dfa/TTT,98,10,10,5,21116,4,25
dfa/dynamicTTT,99,10,10,4,15023,5,16
dfa/TTT,99,10,10,4,14764,5,17
dfa/dynamicTTT,100,10,10,1,1504,6,2
dfa/TTT,100,10,10,1,1232,6,1
dfa/dynamicTTT,102,10,10,4,36040,1,38
dfa/TTT,102,10,10,8,35873,1,36
dfa/dynamicTTT,103,10,10,3,28827,2,29
dfa/TTT,103,10,10,7,28585,2,33
dfa/dynamicTTT,104,10,10,3,24890,3,29
dfa/TTT,104,10,10,6,24553,3,29
dfa/dynamicTTT,105,10,10,2,19421,4,19
dfa/TTT,105,10,10,5,19334,4,18
dfa/dynamicTTT,106,10,10,3,17506,5,18
dfa/TTT,106,10,10,4,17260,5,17
dfa/dynamicTTT,107,10,10,1,1504,6,2
dfa/TTT,107,10,10,1,1232,6,1
dfa/dynamicTTT,109,10,10,1,34787,1,37
dfa/TTT,109,10,10,8,36532,1,38
dfa/dynamicTTT,110,10,10,1,28065,2,30
dfa/TTT,110,10,10,7,29568,2,30
dfa/dynamicTTT,111,10,10,1,22639,3,23
dfa/TTT,111,10,10,6,23494,3,25
dfa/dynamicTTT,112,10,10,1,19395,4,21
dfa/TTT,112,10,10,5,20081,4,21
dfa/dynamicTTT,113,10,10,2,14501,5,14
dfa/TTT,113,10,10,4,14311,5,16
dfa/dynamicTTT,114,10,10,2,10220,6,12
dfa/TTT,114,10,10,3,9913,6,11
dfa/dynamicTTT,115,10,10,1,6245,7,7
dfa/TTT,115,10,10,2,5935,7,8
dfa/dynamicTTT,116,10,10,1,1504,8,2
dfa/TTT,116,10,10,1,1232,8,1
dfa/dynamicTTT,118,10,10,2,35160,1,42
dfa/TTT,118,10,10,8,35490,1,44
dfa/dynamicTTT,119,10,10,2,32211,2,40
dfa/TTT,119,10,10,7,32561,2,43
dfa/dynamicTTT,120,10,10,2,25631,3,34
dfa/TTT,120,10,10,6,25809,3,30
dfa/dynamicTTT,121,10,10,5,20153,4,21
dfa/TTT,121,10,10,5,19846,4,21
dfa/dynamicTTT,122,10,10,3,14291,5,17
dfa/TTT,122,10,10,4,14018,5,16
dfa/dynamicTTT,123,10,10,2,10058,6,12
dfa/TTT,123,10,10,3,9783,6,11
dfa/dynamicTTT,124,10,10,1,1504,7,2
dfa/TTT,124,10,10,1,1232,7,1
dfa/dynamicTTT,126,10,10,2,31879,1,40
dfa/TTT,126,10,10,8,33069,1,34
dfa/dynamicTTT,128,10,10,4,34773,1,38
dfa/TTT,128,10,10,8,33993,1,37
dfa/dynamicTTT,129,10,10,4,30790,2,33
dfa/TTT,129,10,10,7,30744,2,32
dfa/dynamicTTT,130,10,10,3,25907,3,28
dfa/TTT,130,10,10,6,25865,3,28
dfa/dynamicTTT,131,10,10,2,19718,4,20
dfa/TTT,131,10,10,5,19695,4,20
dfa/dynamicTTT,132,10,10,2,14081,5,15
dfa/TTT,132,10,10,4,13930,5,15
dfa/dynamicTTT,133,10,10,2,12927,6,13
dfa/TTT,133,10,10,3,12691,6,13
dfa/dynamicTTT,134,10,10,1,5927,7,7
dfa/TTT,134,10,10,2,5691,7,6
dfa/dynamicTTT,135,10,10,1,2641,8,2
dfa/TTT,135,10,10,1,2352,8,2
dfa/dynamicTTT,136,10,10,1,1595,9,1
dfa/TTT,136,10,10,1,1232,9,2
dfa/dynamicTTT,137,10,10,4,41916,1,45
dfa/TTT,137,10,10,8,45957,1,45
dfa/dynamicTTT,138,10,10,2,32858,2,35
