algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_132,100,10,4,809846,6,938
dfa/TTT,s100_132,100,10,99,911354,6,934
dfa/dynamicTTT,s100_133,100,10,4,809660,7,957
dfa/TTT,s100_133,100,10,99,911215,7,940
dfa/dynamicTTT,s100_134,100,10,5,801360,8,940
dfa/TTT,s100_134,100,10,99,921994,8,946
dfa/dynamicTTT,s100_135,100,10,6,806696,9,988
dfa/TTT,s100_135,100,10,99,920512,9,957
dfa/dynamicTTT,s100_136,100,10,1,766643,1,1016
dfa/TTT,s100_136,100,10,97,841377,1,1024
dfa/dynamicTTT,s100_137,100,10,1,766643,2,1049
dfa/TTT,s100_137,100,10,97,841377,2,1062
dfa/dynamicTTT,s100_138,100,10,1,766683,3,1100
dfa/TTT,s100_138,100,10,97,841423,3,1044
dfa/dynamicTTT,s100_139,100,10,1,766777,4,1197
dfa/TTT,s100_139,100,10,97,841505,4,1117
dfa/dynamicTTT,s100_140,100,10,1,766529,5,1242
dfa/TTT,s100_140,100,10,97,841478,5,1270
dfa/dynamicTTT,s100_141,100,10,1,766622,6,1143
dfa/TTT,s100_141,100,10,97,841627,6,1138
dfa/dynamicTTT,s100_142,100,10,1,766532,7,1273
dfa/TTT,s100_142,100,10,97,841547,7,1190
dfa/dynamicTTT,s100_143,100,10,1,766500,8,1338
dfa/TTT,s100_143,100,10,97,841544,8,1447
dfa/dynamicTTT,s100_144,100,10,1,766179,9,1288
dfa/TTT,s100_144,100,10,97,840446,9,1321
dfa/dynamicTTT,s100_145,100,10,1,795890,1,1393
dfa/TTT,s100_145,100,10,98,901027,1,1342
dfa/dynamicTTT,s100_146,100,10,1,795924,2,1484
dfa/TTT,s100_146,100,10,98,901176,2,1366
dfa/dynamicTTT,s100_147,100,10,2,795004,3,1400
dfa/TTT,s100_147,100,10,98,900035,3,1481
dfa/dynamicTTT,s100_148,100,10,2,795008,4,1394
dfa/TTT,s100_148,100,10,98,899062,4,1384
dfa/dynamicTTT,s100_149,100,10,2,794976,5,1443
dfa/TTT,s100_149,100,10,98,898989,5,1497
dfa/dynamicTTT,s100_150,100,10,2,795001,6,1362
dfa/TTT,s100_150,100,10,98,902824,6,1358
dfa/dynamicTTT,s100_151,100,10,2,795025,7,1451
dfa/TTT,s100_151,100,10,98,902840,7,1401
dfa/dynamicTTT,s100_152,100,10,2,796136,8,1279
dfa/TTT,s100_152,100,10,98,901573,8,1254
