algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,s5_103,5,10,4,3460,4,3
dfa/dynamicTTT,s5_104,5,10,1,2016,5,2
dfa/TTT,s5_104,5,10,4,2110,5,3
dfa/dynamicTTT,s5_105,5,10,4,1269,6,1
dfa/TTT,s5_105,5,10,4,1269,6,2
dfa/dynamicTTT,s5_106,5,10,4,712,7,0
dfa/TTT,s5_106,5,10,4,712,7,0
dfa/dynamicTTT,s5_107,4,10,3,166,8,0
dfa/TTT,s5_107,4,10,3,166,8,0
dfa/dynamicTTT,s5_108,2,10,1,12,9,0
dfa/TTT,s5_108,2,10,1,12,9,0
dfa/dynamicTTT,s5_109,5,10,1,9993,1,10
dfa/TTT,s5_109,5,10,4,10072,1,10
dfa/dynamicTTT,s5_110,5,10,1,7121,2,8
dfa/TTT,s5_110,5,10,4,7195,2,8
dfa/dynamicTTT,s5_111,5,10,4,5550,3,5
dfa/TTT,s5_111,5,10,4,5545,3,5
dfa/dynamicTTT,s5_112,5,10,4,3733,4,3
dfa/TTT,s5_112,5,10,4,3729,4,4
dfa/dynamicTTT,s5_113,5,10,4,2401,5,2
dfa/TTT,s5_113,5,10,4,2398,5,2
dfa/dynamicTTT,s5_114,5,10,4,1397,6,1
dfa/TTT,s5_114,5,10,4,1397,6,1
dfa/dynamicTTT,s5_115,5,10,4,746,7,1
dfa/TTT,s5_115,5,10,4,746,7,1
dfa/dynamicTTT,s5_116,5,10,3,275,8,0
dfa/TTT,s5_116,5,10,4,357,8,1
dfa/dynamicTTT,s5_117,5,10,3,85,9,0
dfa/TTT,s5_117,5,10,3,85,9,0
dfa/dynamicTTT,s5_118,5,10,3,11129,1,11
dfa/TTT,s5_118,5,10,4,11158,1,11
dfa/dynamicTTT,s5_119,5,10,3,7887,2,7
dfa/TTT,s5_119,5,10,4,7912,2,8
dfa/dynamicTTT,s5_120,5,10,3,5543,3,5
dfa/TTT,s5_120,5,10,4,5566,3,5
dfa/dynamicTTT,s5_121,5,10,4,3649,4,4
dfa/TTT,s5_121,5,10,4,3645,4,3
dfa/dynamicTTT,s5_122,5,10,4,2466,5,2
dfa/TTT,s5_122,5,10,4,2462,5,3
dfa/dynamicTTT,s5_123,5,10,4,1440,6,1
dfa/TTT,s5_123,5,10,4,1437,6,1
dfa/dynamicTTT,s5_124,5,10,3,727,7,1
dfa/TTT,s5_124,5,10,3,724,7,1
dfa/dynamicTTT,s5_125,3,10,2,108,8,0
dfa/TTT,s5_125,3,10,2,108,8,0
dfa/dynamicTTT,s5_126,3,10,2,33,9,0
dfa/TTT,s5_126,3,10,2,33,9,0
dfa/dynamicTTT,s5_127,5,10,1,9752,1,11
dfa/TTT,s5_127,5,10,4,10452,1,10
dfa/dynamicTTT,s5_128,5,10,3,7494,2,7
dfa/TTT,s5_128,5,10,4,7507,2,6
dfa/dynamicTTT,s5_129,5,10,3,5081,3,4
dfa/TTT,s5_129,5,10,4,5094,3,5
dfa/dynamicTTT,s5_130,5,10,3,3430,4,4
dfa/TTT,s5_130,5,10,4,3431,4,3
dfa/dynamicTTT,s5_131,5,10,3,2126,5,4
dfa/TTT,s5_131,5,10,4,2128,5,4
dfa/dynamicTTT,s5_132,5,10,4,1377,6,2
dfa/TTT,s5_132,5,10,4,1371,6,1
dfa/dynamicTTT,s5_133,5,10,4,704,7,1
dfa/TTT,s5_133,5,10,4,704,7,1
dfa/dynamicTTT,s5_134,5,10,4,309,8,0
dfa/TTT,s5_134,5,10,4,309,8,0
dfa/dynamicTTT,s5_135,1,10,1,8,9,0
dfa/TTT,s5_135,1,10,1,8,9,0
dfa/dynamicTTT,s5_136,5,10,1,10658,1,13
dfa/TTT,s5_136,5,10,4,10891,1,11
dfa/dynamicTTT,s5_137,5,10,1,7625,2,9
dfa/TTT,s5_137,5,10,4,7837,2,8
dfa/dynamicTTT,s5_138,5,10,1,5277,3,6
dfa/TTT,s5_138,5,10,4,5432,3,6
dfa/dynamicTTT,s5_139,5,10,2,3266,4,3
dfa/TTT,s5_139,5,10,4,3287,4,2
dfa/dynamicTTT,s5_140,5,10,2,2273,5,2
dfa/TTT,s5_140,5,10,4,2294,5,3
dfa/dynamicTTT,s5_141,5,10,2,1275,6,1
dfa/TTT,s5_141,5,10,4,1304,6,1
dfa/dynamicTTT,s5_142,5,10,2,658,7,1
dfa/TTT,s5_142,5,10,4,685,7,0
dfa/dynamicTTT,s5_143,4,10,1,140,8,0
dfa/TTT,s5_143,4,10,3,162,8,1
dfa/dynamicTTT,s5_144,1,10,1,8,9,0
dfa/TTT,s5_144,1,10,1,8,9,1
dfa/dynamicTTT,s5_145,5,10,2,12309,1,11
dfa/TTT,s5_145,5,10,4,12627,1,11
dfa/dynamicTTT,s5_146,5,10,3,8720,2,8
dfa/TTT,s5_146,5,10,4,8746,2,9
dfa/dynamicTTT,s5_147,5,10,3,6172,3,5
dfa/TTT,s5_147,5,10,4,6632,3,5
dfa/dynamicTTT,s5_148,5,10,3,4088,4,4
dfa/TTT,s5_148,5,10,4,4482,4,3
dfa/dynamicTTT,s5_149,5,10,4,2608,5,2
dfa/TTT,s5_149,5,10,4,2608,5,2
dfa/dynamicTTT,s5_150,5,10,4,1437,6,1
dfa/TTT,s5_150,5,10,4,1437,6,2
dfa/dynamicTTT,s5_151,5,10,4,785,7,0
dfa/TTT,s5_151,5,10,4,785,7,0
dfa/dynamicTTT,s5_152,5,10,4,310,8,0
dfa/TTT,s5_152,5,10,4,310,8,0
dfa/dynamicTTT,s5_153,4,10,2,41,9,0
dfa/TTT,s5_153,4,10,2,41,9,0
dfa/dynamicTTT,s5_154,5,10,1,10288,1,9
dfa/TTT,s5_154,5,10,4,11396,1,11
dfa/dynamicTTT,s5_155,5,10,3,8388,2,16
dfa/TTT,s5_155,5,10,4,8413,2,13
dfa/dynamicTTT,s5_156,5,10,3,5875,3,14
dfa/TTT,s5_156,5,10,4,5896,3,14
dfa/dynamicTTT,s5_157,5,10,3,3619,4,10
dfa/TTT,s5_157,5,10,4,3635,4,10
dfa/dynamicTTT,s5_158,5,10,3,2243,5,4
dfa/TTT,s5_158,5,10,4,2257,5,4
dfa/dynamicTTT,s5_159,5,10,3,1302,6,2
dfa/TTT,s5_159,5,10,4,1313,6,2
dfa/dynamicTTT,s5_160,5,10,4,679,7,1
dfa/TTT,s5_160,5,10,4,679,7,1
dfa/dynamicTTT,s5_161,5,10,4,255,8,1
dfa/TTT,s5_161,5,10,4,255,8,1
dfa/dynamicTTT,s5_162,1,10,1,8,9,0
dfa/TTT,s5_162,1,10,1,8,9,0
dfa/dynamicTTT,s5_163,5,10,3,10506,1,24
dfa/TTT,s5_163,5,10,4,10527,1,24
dfa/dynamicTTT,s5_164,5,10,3,7537,2,24
dfa/TTT,s5_164,5,10,4,7556,2,16
dfa/dynamicTTT,s5_165,5,10,3,5355,3,13
dfa/TTT,s5_165,5,10,4,5372,3,12
dfa/dynamicTTT,s5_166,5,10,3,3550,4,7
dfa/TTT,s5_166,5,10,4,3565,4,6
dfa/dynamicTTT,s5_167,5,10,3,2186,5,4
dfa/TTT,s5_167,5,10,4,2199,5,3
dfa/dynamicTTT,s5_168,5,10,3,1256,6,2
dfa/TTT,s5_168,5,10,4,1267,6,2
dfa/dynamicTTT,s5_169,5,10,3,621,7,1
dfa/TTT,s5_169,5,10,4,630,7,1
dfa/dynamicTTT,s5_170,5,10,3,278,8,0
dfa/TTT,s5_170,5,10,4,282,8,1
dfa/dynamicTTT,s5_171,3,10,1,25,9,0
dfa/TTT,s5_171,3,10,2,28,9,0
dfa/dynamicTTT,s5_172,5,10,1,9628,1,20
dfa/TTT,s5_172,5,10,4,9813,1,20
dfa/dynamicTTT,s5_173,5,10,1,6918,2,14
dfa/TTT,s5_173,5,10,4,7087,2,13
dfa/dynamicTTT,s5_174,5,10,4,5340,3,11
dfa/TTT,s5_174,5,10,4,5340,3,11
dfa/dynamicTTT,s5_175,5,10,4,3739,4,7
dfa/TTT,s5_175,5,10,4,3739,4,6
dfa/dynamicTTT,s5_176,5,10,4,2334,5,4
dfa/TTT,s5_176,5,10,4,2334,5,4
dfa/dynamicTTT,s5_177,5,10,4,1369,6,2
dfa/TTT,s5_177,5,10,4,1369,6,2
dfa/dynamicTTT,s5_178,5,10,4,704,7,1
dfa/TTT,s5_178,5,10,4,704,7,1
dfa/dynamicTTT,s5_179,5,10,3,305,8,0
dfa/TTT,s5_179,5,10,3,305,8,0
dfa/dynamicTTT,s5_180,2,10,1,12,9,0
dfa/TTT,s5_180,2,10,1,12,9,0
