algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,132,5,10,4,49709,7,113
dfa/TTT,132,5,10,7,51679,7,114
dfa/dynamicTTT,133,5,10,4,49088,8,99
dfa/TTT,133,5,10,7,51057,8,111
dfa/dynamicTTT,134,5,10,4,49111,9,102
dfa/TTT,134,5,10,7,51369,9,112
dfa/dynamicTTT,135,5,10,1,18824,1,43
dfa/TTT,135,5,10,4,19032,1,39
dfa/dynamicTTT,136,5,10,1,24255,2,52
dfa/TTT,136,5,10,4,24580,2,62
dfa/dynamicTTT,137,5,10,1,29801,3,67
dfa/TTT,137,5,10,4,29996,3,72
dfa/dynamicTTT,138,5,10,2,39332,4,93
dfa/TTT,138,5,10,5,39811,4,95
dfa/dynamicTTT,139,5,10,3,39085,5,96
dfa/TTT,139,5,10,5,39528,5,94
dfa/dynamicTTT,140,5,10,4,47199,6,110
dfa/TTT,140,5,10,6,50897,6,132
dfa/dynamicTTT,141,5,10,4,60969,7,138
dfa/TTT,141,5,10,6,61901,7,201
dfa/dynamicTTT,142,5,10,5,70365,8,165
dfa/TTT,142,5,10,7,70967,8,182
dfa/dynamicTTT,143,5,10,5,70705,9,156
dfa/TTT,143,5,10,7,71310,9,176
dfa/dynamicTTT,144,5,10,2,17452,1,34
dfa/TTT,144,5,10,5,20056,1,43
dfa/dynamicTTT,145,5,10,2,22403,2,46
dfa/TTT,145,5,10,5,25624,2,57
dfa/dynamicTTT,146,5,10,4,28535,3,67
dfa/TTT,146,5,10,6,30339,3,63
dfa/dynamicTTT,147,5,10,4,36264,4,92
dfa/TTT,147,5,10,6,36276,4,81
dfa/dynamicTTT,148,5,10,4,46075,5,100
dfa/TTT,148,5,10,6,45046,5,114
dfa/dynamicTTT,149,5,10,5,56151,6,135
dfa/TTT,149,5,10,7,55934,6,123
dfa/dynamicTTT,150,5,10,5,56100,7,139
dfa/TTT,150,5,10,7,55881,7,119
dfa/dynamicTTT,151,5,10,5,56100,8,133
dfa/TTT,151,5,10,7,55881,8,122
dfa/dynamicTTT,152,5,10,6,64829,9,152
dfa/TTT,152,5,10,8,68273,9,139
dfa/dynamicTTT,153,5,10,1,14535,1,31
dfa/TTT,153,5,10,4,15014,1,38
dfa/dynamicTTT,154,5,10,1,19231,2,46
dfa/TTT,154,5,10,4,19752,2,40
dfa/dynamicTTT,155,5,10,1,19334,3,50
dfa/TTT,155,5,10,4,19855,3,50
dfa/dynamicTTT,156,5,10,1,19334,4,62
dfa/TTT,156,5,10,4,19855,4,56
dfa/dynamicTTT,157,5,10,1,19411,5,46
dfa/TTT,157,5,10,4,20063,5,45
dfa/dynamicTTT,158,5,10,2,24807,6,52
dfa/TTT,158,5,10,5,25586,6,52
dfa/dynamicTTT,159,5,10,2,29247,7,67
dfa/TTT,159,5,10,5,29395,7,65
dfa/dynamicTTT,160,5,10,3,35265,8,77
dfa/TTT,160,5,10,6,35867,8,80
dfa/dynamicTTT,161,5,10,4,43918,9,94
dfa/TTT,161,5,10,7,46869,9,101
dfa/dynamicTTT,162,5,10,1,1232,1,5
dfa/TTT,162,5,10,1,1232,1,3
dfa/dynamicTTT,163,5,10,1,1232,2,4
dfa/TTT,163,5,10,1,1232,2,4
dfa/dynamicTTT,164,5,10,1,1232,3,4
dfa/TTT,164,5,10,1,1232,3,4
dfa/dynamicTTT,165,5,10,1,1608,4,6
dfa/TTT,165,5,10,1,1608,4,6
dfa/dynamicTTT,166,5,10,1,2054,5,7
dfa/TTT,166,5,10,1,2054,5,7
dfa/dynamicTTT,167,5,10,1,2054,6,6
dfa/TTT,167,5,10,1,2054,6,6
dfa/dynamicTTT,168,5,10,1,2054,7,5
dfa/TTT,168,5,10,1,2054,7,5
dfa/dynamicTTT,169,5,10,1,2054,8,6
dfa/TTT,169,5,10,1,2054,8,6
dfa/dynamicTTT,170,5,10,1,2054,9,5
dfa/TTT,170,5,10,1,2054,9,6
dfa/dynamicTTT,171,5,10,1,1608,1,4
dfa/TTT,171,5,10,1,1608,1,4
dfa/dynamicTTT,172,5,10,1,1608,2,4
dfa/TTT,172,5,10,1,1608,2,3
dfa/dynamicTTT,173,5,10,1,1608,3,4
dfa/TTT,173,5,10,1,1608,3,4
dfa/dynamicTTT,174,5,10,1,1608,4,4
dfa/TTT,174,5,10,1,1608,4,4
dfa/dynamicTTT,175,5,10,1,1608,5,4
dfa/TTT,175,5,10,1,1608,5,4
dfa/dynamicTTT,176,5,10,1,1608,6,4
dfa/TTT,176,5,10,1,1608,6,4
dfa/dynamicTTT,177,5,10,1,1608,7,4
dfa/TTT,177,5,10,1,1608,7,4
dfa/dynamicTTT,178,5,10,1,1608,8,4
dfa/TTT,178,5,10,1,1608,8,4
dfa/dynamicTTT,179,5,10,1,1608,9,4
dfa/TTT,179,5,10,1,1608,9,3
