algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_70,100,10,1,2018615,7,2340
dfa/TTT,s100_70,100,10,98,2098243,7,2255
dfa/dynamicTTT,s100_71,100,10,1,2019369,8,2323
dfa/TTT,s100_71,100,10,98,2098747,8,2231
dfa/dynamicTTT,s100_72,101,10,3,2043391,9,2436
dfa/TTT,s100_72,101,10,99,2137676,9,2342
dfa/dynamicTTT,s100_73,100,10,1,1012163,1,1220
dfa/TTT,s100_73,100,10,98,1138389,1,1177
dfa/dynamicTTT,s100_74,101,10,2,1032994,2,1257
dfa/TTT,s100_74,101,10,99,1159011,2,1216
dfa/dynamicTTT,s100_75,102,10,3,1048833,3,1249
dfa/TTT,s100_75,102,10,100,1174120,3,1193
dfa/dynamicTTT,s100_76,103,10,4,1067761,4,1304
dfa/TTT,s100_76,103,10,102,1218163,4,1218
dfa/dynamicTTT,s100_77,104,10,5,1085136,5,1268
dfa/TTT,s100_77,104,10,101,1201174,5,1202
dfa/dynamicTTT,s100_78,104,10,5,1085266,6,1254
dfa/TTT,s100_78,104,10,101,1201418,6,1204
dfa/dynamicTTT,s100_79,104,10,5,1380345,7,1583
dfa/TTT,s100_79,104,10,101,1534398,7,1531
dfa/dynamicTTT,s100_80,104,10,5,1721032,8,2059
dfa/TTT,s100_80,104,10,103,1831295,8,1975
dfa/dynamicTTT,s100_81,104,10,5,1720989,9,2163
dfa/TTT,s100_81,104,10,103,1831449,9,2003
dfa/dynamicTTT,s100_82,100,10,2,796703,1,902
dfa/TTT,s100_82,100,10,95,922214,1,912
dfa/dynamicTTT,s100_83,100,10,2,797254,2,1035
dfa/TTT,s100_83,100,10,95,922081,2,971
dfa/dynamicTTT,s100_84,100,10,2,797215,3,919
dfa/TTT,s100_84,100,10,95,921920,3,934
dfa/dynamicTTT,s100_85,100,10,2,797159,4,915
dfa/TTT,s100_85,100,10,95,921869,4,914
dfa/dynamicTTT,s100_86,101,10,4,819496,5,896
dfa/TTT,s100_86,101,10,96,940733,5,895
dfa/dynamicTTT,s100_87,101,10,4,1030129,6,1161
dfa/TTT,s100_87,101,10,98,1160356,6,1148
dfa/dynamicTTT,s100_88,102,10,5,1048127,7,1174
dfa/TTT,s100_88,102,10,99,1179188,7,1166
dfa/dynamicTTT,s100_89,102,10,5,1365254,8,1542
dfa/TTT,s100_89,102,10,97,1487057,8,1588
dfa/dynamicTTT,s100_90,103,10,6,1376850,9,1832
dfa/TTT,s100_90,103,10,100,1516585,9,1703
dfa/dynamicTTT,s100_91,100,10,1,987960,1,1388
dfa/TTT,s100_91,112,10,110,1352595,1,1504
dfa/dynamicTTT,s100_92,101,10,2,1006525,2,1255
dfa/TTT,s100_92,113,10,111,1372872,2,1466
dfa/dynamicTTT,s100_93,101,10,2,1006486,3,1178
dfa/TTT,s100_93,113,10,111,1372696,3,1435
dfa/dynamicTTT,s100_94,101,10,2,999565,4,1173
dfa/TTT,s100_94,113,10,111,1366253,4,1506
dfa/dynamicTTT,s100_95,101,10,3,1000607,5,1176
dfa/TTT,s100_95,113,10,111,1375275,5,1522
dfa/dynamicTTT,s100_96,101,10,3,1341527,6,1802
dfa/TTT,s100_96,113,10,112,1702863,6,2068
dfa/dynamicTTT,s100_97,101,10,3,1652607,7,2393
dfa/TTT,s100_97,101,10,96,1788019,7,2468
dfa/dynamicTTT,s100_98,101,10,3,1651214,8,2596
dfa/TTT,s100_98,101,10,97,1781942,8,2430
dfa/dynamicTTT,s100_99,101,10,3,2065338,9,3039
dfa/TTT,s100_99,101,10,99,2172014,9,2820
dfa/dynamicTTT,s100_100,101,10,2,794021,1,1227
dfa/TTT,s100_100,101,10,100,892309,1,1141
dfa/dynamicTTT,s100_101,101,10,2,1049823,2,1565
dfa/TTT,s100_101,101,10,100,1149406,2,1469
dfa/dynamicTTT,s100_102,101,10,2,1305389,3,1852
dfa/TTT,s100_102,101,10,97,1437627,3,1778
dfa/dynamicTTT,s100_103,101,10,2,1629369,4,2200
dfa/TTT,s100_103,101,10,100,1713207,4,2080
dfa/dynamicTTT,s100_104,101,10,2,1629410,5,2228
dfa/TTT,s100_104,101,10,100,1713261,5,3207
dfa/dynamicTTT,s100_105,101,10,2,2046788,6,3182
dfa/TTT,s100_105,101,10,98,2113221,6,2714
dfa/dynamicTTT,s100_106,101,10,2,2046900,7,2809
dfa/TTT,s100_106,101,10,98,2113479,7,2630
dfa/dynamicTTT,s100_107,101,10,2,2046973,8,2864
dfa/TTT,s100_107,101,10,98,2113421,8,2602
dfa/dynamicTTT,s100_108,101,10,2,2047327,9,2850
dfa/TTT,s100_108,101,10,98,2113614,9,2645
dfa/dynamicTTT,s100_109,100,10,1,794513,1,1198
dfa/TTT,s100_109,100,10,98,878591,1,1087
dfa/dynamicTTT,s100_110,100,10,1,1036670,2,1475
dfa/TTT,s100_110,100,10,97,1116040,2,1356
dfa/dynamicTTT,s100_111,100,10,1,1036745,3,1493
dfa/TTT,s100_111,100,10,97,1116126,3,1350
dfa/dynamicTTT,s100_112,100,10,1,1309630,4,1848
dfa/TTT,s100_112,113,10,108,1989227,4,2203
dfa/dynamicTTT,s100_113,100,10,1,1633353,5,2126
dfa/TTT,s100_113,100,10,99,1761621,5,1914
dfa/dynamicTTT,s100_114,100,10,1,2017191,6,2382
dfa/TTT,s100_114,100,10,98,2168568,6,2313
dfa/dynamicTTT,s100_115,101,10,2,2044979,7,2440
dfa/TTT,s100_115,101,10,99,2188697,7,2320
dfa/dynamicTTT,s100_116,101,10,2,2475291,8,2935
dfa/TTT,s100_116,101,10,100,2686170,8,2832
dfa/dynamicTTT,s100_117,101,10,2,2475636,9,2922
dfa/TTT,s100_117,101,10,100,2684750,9,2830
dfa/dynamicTTT,s100_118,101,10,2,785472,1,867
dfa/TTT,s100_118,101,10,99,870032,1,846
dfa/dynamicTTT,s100_119,101,10,2,785409,2,872
dfa/TTT,s100_119,101,10,99,870030,2,852
dfa/dynamicTTT,s100_120,102,10,3,795588,3,908
dfa/TTT,s100_120,102,10,100,878882,3,874
dfa/dynamicTTT,s100_121,102,10,3,795722,4,902
dfa/TTT,s100_121,102,10,100,878881,4,862
dfa/dynamicTTT,s100_122,102,10,4,797639,5,884
dfa/TTT,s100_122,102,10,100,879415,5,862
dfa/dynamicTTT,s100_123,102,10,5,801990,6,913
dfa/TTT,s100_123,102,10,100,879069,6,881
dfa/dynamicTTT,s100_124,102,10,5,802104,7,876
dfa/TTT,s100_124,102,10,100,879068,7,891
dfa/dynamicTTT,s100_125,102,10,6,823874,8,922
dfa/TTT,s100_125,102,10,100,900308,8,876
dfa/dynamicTTT,s100_126,102,10,7,823412,9,882
dfa/TTT,s100_126,102,10,100,900245,9,866
dfa/dynamicTTT,s100_127,100,10,1,795677,1,912
dfa/TTT,s100_127,100,10,97,921720,1,894
dfa/dynamicTTT,s100_128,101,10,2,808528,2,917
dfa/TTT,s100_128,101,10,98,932140,2,911
dfa/dynamicTTT,s100_129,101,10,2,808520,3,923
dfa/TTT,s100_129,101,10,98,932157,3,956
dfa/dynamicTTT,s100_130,102,10,3,818010,4,946
dfa/TTT,s100_130,102,10,99,929463,4,900
dfa/dynamicTTT,s100_131,102,10,3,817883,5,931
dfa/TTT,s100_131,102,10,99,929260,5,972
dfa/dynamicTTT,s100_132,102,10,4,816401,6,922
dfa/TTT,s100_132,102,10,99,931257,6,897
dfa/dynamicTTT,s100_133,103,10,6,835725,7,932
dfa/TTT,s100_133,103,10,100,945652,7,902
dfa/dynamicTTT,s100_134,103,10,6,835596,8,930
dfa/TTT,s100_134,103,10,100,945542,8,899
dfa/dynamicTTT,s100_135,104,10,7,855098,9,957
dfa/TTT,s100_135,104,10,101,965700,9,921
